station_name,lat,lon,country,priority
KOMK,48.47,-119.52,US,7
KPSC,46.27,-119.12,US,6
KNOW,48.13,-123.4,US,8
KCLM,48.12,-123.5,US,6
K0S9,48.05,-122.82,US,8
KPUW,46.75,-117.12,US,7
KPLU,47.1,-122.28,US,8
KUIL,47.93,-124.55,US,2
KRNT,47.5,-122.22,US,7
KRLD,46.3,-119.3,US,7
KBFI,47.55,-122.32,US,1
KSEA,47.45,-122.32,US,0
KSHN,47.23,-123.13,US,7
KSFF,47.68,-117.32,US,6
KGEG,47.62,-117.53,US,1
KSMP,47.28,-121.33,US,3
K1S5,46.33,-119.97,US,8
KTIW,47.27,-122.58,US,7
KTCM,47.13,-122.47,US,6
KTDO,46.47,-122.8,US,7
KVUO,45.62,-122.65,US,8
KALW,46.1,-118.28,US,6
KEAT,47.4,-120.2,US,6
KNUW,48.35,-122.65,US,6
K1YT,46.67,-120.45,US,7
KYKM,46.57,-120.53,US,3
K1QW,46.8,-120.17,US,8
KAIG,45.15,-89.12,US,7
KATW,44.27,-88.52,US,7
KASX,46.55,-90.92,US,7
KGRB,44.48,-88.13,US,3
KBCK,44.25,-90.85,US,8
KOVS,43.15,-90.68,US,7
KBUU,42.68,-88.3,US,7
KY23,45.3,-91.63,US,7
KCLI,44.62,-88.73,US,7
KUBE,45.5,-91.98,US,7
KDLL,43.52,-89.77,US,6
KEGV,45.93,-89.27,US,7
K57C,42.8,-88.37,US,7
KEAU,44.87,-91.48,US,4
K3D2,45.13,-87.18,US,8
KFLD,43.77,-88.48,US,7
KHYR,46.02,-91.45,US,6
KJVL,42.62,-89.05,US,7
KUNU,43.42,-88.7,US,7
KENW,42.6,-87.93,US,7
KLSE,43.88,-91.25,US,6
KRCX,45.5,-91.0,US,8
KLNL,46.15,-89.22,US,8
K4R5,46.78,-90.77,US,8
KLNR,43.22,-90.18,US,7
KMSN,43.13,-89.35,US,4
KMTW,44.12,-87.67,US,7
KD25,46.12,-89.88,US,7
KMFI,44.63,-90.18,US,7
K82C,43.83,-90.13,US,8
KMDZ,45.1,-90.3,US,7
KLUM,44.9,-91.87,US,8
KRRL,45.2,-89.72,US,7
KC29,43.12,-89.53,US,8
KMKE,42.95,-87.9,US,3
KMWC,43.12,-88.03,US,7
KMRJ,42.88,-90.23,US,7
KARV,45.92,-89.72,US,7
KEFT,42.62,-89.6,US,7
KCWA,44.78,-89.67,US,6
KRNH,45.15,-92.53,US,7
KOCQ,44.87,-87.92,US,7
KOEO,45.32,-92.7,US,7
KOSH,43.98,-88.55,US,6
KPBH,45.7,-90.4,US,7
KPVB,42.68,-90.43,US,8
KPDC,43.02,-91.12,US,7
KRAC,42.77,-87.82,US,7
KC35,43.53,-89.98,US,8
KRHI,45.63,-89.48,US,6
KRPD,45.42,-91.77,US,7
KEZS,44.78,-88.57,US,8
KSBM,43.78,-87.85,US,7
KRZN,45.82,-92.37,US,7
KOLG,46.3,-91.82,US,8
KCMY,43.97,-90.73,US,7
KSTE,44.55,-89.53,US,7
KSUE,44.85,-87.42,US,7
KSUW,46.68,-92.1,US,7
KTKV,45.47,-89.82,US,7
KY51,43.58,-90.9,US,8
KVOK,43.93,-90.27,US,7
K2P2,45.38,-86.92,US,7
KRYV,43.17,-88.72,US,7
KUES,43.05,-88.25,US,7
KPCZ,44.33,-89.02,US,8
KAUW,44.93,-89.62,US,6
KY50,44.03,-89.3,US,8
KETB,43.42,-88.13,US,7
KISW,44.37,-89.83,US,7
KBKW,37.8,-81.12,US,6
KBLF,37.3,-81.2,US,6
KW22,39.0,-80.27,US,7
KCRW,38.38,-81.58,US,6
KCKB,39.3,-80.22,US,4
KEKN,38.88,-79.85,US,4
KHTS,38.37,-82.55,US,3
KLWB,37.87,-80.4,US,6
K6L4,37.85,-81.92,US,6
KMRB,39.4,-77.98,US,4
KMGW,39.65,-79.92,US,3
KPKB,39.35,-81.43,US,6
KW99,39.0,-79.15,US,7
KI16,37.6,-81.57,US,8
K3I2,38.92,-82.1,US,7
K48I,38.68,-80.65,US,8
KHLG,40.17,-80.65,US,6
KSSU,37.77,-80.32,US,7
KTMH,43.12,-106.33,US,9
KAFO,42.72,-110.95,US,8
K1AW,41.33,-104.27,US,9
K46U,43.18,-111.05,US,7
KARL,41.6,-106.22,US,9
KBVR,42.58,-108.28,US,9
KBFU,43.93,-105.45,US,9
KBPI,42.58,-110.1,US,6
KBIT,41.65,-108.58,US,9
KBRX,41.95,-104.95,US,9
KTBX,43.47,-108.23,US,8
KBYG,44.38,-106.72,US,7
KCPR,42.9,-106.47,US,6
KCMS,41.53,-109.47,US,9
KCYS,41.15,-104.8,US,3
KCHJ,44.75,-109.37,US,9
KCOD,44.52,-109.02,US,3
KCTD,41.72,-107.78,US,9
KU68,44.92,-108.45,US,7
KDHS,44.22,-106.1,US,9
KDRC,42.83,-105.87,US,9
KDWX,41.03,-107.5,US,7
KDGW,42.8,-105.38,US,7
KDUB,43.55,-109.68,US,7
KEHY,41.73,-106.47,US,8
KEVW,41.27,-111.03,US,7
KFIR,41.3,-110.77,US,9
KFBR,41.4,-110.4,US,9
KGCC,44.33,-105.55,US,6
KGEY,44.52,-108.08,US,7
KGUR,42.25,-104.72,US,7
KGUN,41.43,-104.35,US,9
KHLD,43.1,-107.32,US,9
KW43,44.67,-104.57,US,8
KIDV,43.93,-106.65,US,9
KIKA,44.3,-104.63,US,9
KJAC,43.62,-110.73,US,6
KEMM,41.82,-110.55,US,9
KLND,42.82,-108.73,US,6
KLAR,41.32,-105.67,US,6
KAJL,43.67,-110.03,US,9
KLSK,42.75,-104.4,US,9
KMMM,44.98,-110.7,US,9
KMTR,44.27,-108.87,US,9
KECS,43.88,-104.32,US,8
KPAT,42.57,-106.85,US,9
K82V,41.15,-104.13,US,8
KPNA,42.8,-109.8,US,8
KPIN,44.57,-106.82,US,9
KPOY,44.87,-108.8,US,8
KPUM,41.05,-105.47,US,9
KRWL,41.8,-107.2,US,6
KRIM,43.1,-110.32,US,9
KRIW,43.07,-108.43,US,2
KRKS,41.6,-109.07,US,6
KSGE,41.78,-110.5,US,9
KSAA,41.45,-106.8,US,9
KSHR,44.77,-106.97,US,1
KSHC,41.93,-109.97,US,9
KSIB,42.45,-105.03,US,9
KSKL,41.12,-106.57,US,9
KFWZ,42.52,-108.78,US,8
KJPD,44.15,-107.17,US,8
KHSG,43.72,-108.38,US,8
KTOR,42.07,-104.15,US,7
KTOW,44.9,-110.38,US,9
KVDW,41.15,-105.4,US,9
KFEW,41.13,-104.87,US,8
KEAN,42.05,-104.93,US,8
KWTR,41.42,-104.87,US,9
KWRL,43.97,-107.95,US,6
KP60,44.55,-110.42,US,7
KDCA,38.85,-77.03,US,1
CXAF,54.28,-112.97,CA,8
CXAG,53.92,-112.28,CA,8
CXAJ,54.78,-112.82,CA,8
CWZG,51.2,-115.55,CA,7
CXBW,49.8,-112.3,CA,8
CWBM,55.2,-119.4,CA,8
CPBT,49.53,-113.05,CA,8
CXBA,52.12,-110.1,CA,8
CPXL,49.87,-111.38,CA,8
CWXL,49.73,-111.45,CA,7
CWXA,51.07,-115.07,CA,7
CXBR,49.62,-113.82,CA,8
CWBO,50.53,-111.83,CA,7
CYYC,51.12,-114.02,CA,0
CYBW,51.1,-114.37,CA,7
CWFJ,49.2,-113.27,CA,7
CXCP,50.28,-113.35,CA,8
CWDK,50.02,-113.62,CA,7
CXCD,56.32,-119.75,CA,8
CYOD,54.4,-110.28,CA,6
CXCS,51.93,-110.72,CA,8
CWCT,52.07,-111.43,CA,7
CWRT,49.62,-114.47,CA,7
CXDP,54.32,-113.92,CA,8
CXDB,49.05,-112.82,CA,8
CWDZ,51.43,-112.67,CA,7
CXEG,53.3,-113.6,CA,7
CYEG,53.3,-113.58,CA,6
CYXD,53.57,-113.52,CA,6
CXEC,53.57,-113.52,CA,7
CYED,53.67,-113.47,CA,6
CXPS,53.55,-114.1,CA,8
CZED,53.55,-114.1,CA,7
CZVL,53.67,-113.85,CA,9
CYET,53.57,-116.47,CA,7
CZZJ,53.58,-116.47,CA,8
CPEH,50.18,-112.43,CA,8
CWGY,51.67,-110.2,CA,7
CXFR,56.08,-118.43,CA,8
CPFI,49.8,-112.03,CA,8
CXFM,49.48,-111.48,CA,8
CYPY,58.77,-111.12,CA,7
CXMM,56.65,-111.22,CA,7
CYMM,56.65,-111.22,CA,6
CXFV,58.38,-116.03,CA,8
CYQU,55.18,-118.88,CA,6
CYOJ,58.62,-117.17,CA,6
CXHP,55.4,-116.48,CA,8
CWHA,53.45,-114.47,CA,7
CXHD,53.18,-112.25,CA,8
CXHR,51.18,-112.5,CA,8
CPIR,49.9,-112.73,CA,8
CWJW,52.93,-118.03,CA,7
CXKM,52.83,-111.87,CA,8
CWLB,54.77,-112.02,CA,7
CPQL,49.68,-112.75,CA,8
CYQL,49.63,-112.8,CA,6
CYLL,53.32,-110.07,CA,6
CXMG,56.97,-117.45,CA,8
CXMN,49.12,-111.65,CA,8
CXMH,50.03,-110.72,CA,8
CYXH,50.02,-110.72,CA,6
CWRY,49.12,-112.05,CA,7
CXMO,51.67,-112.68,CA,8
CZMU,53.57,-112.3,CA,8
CXND,52.47,-116.08,CA,8
CXOL,51.77,-114.08,CA,8
CZOL,53.65,-113.35,CA,8
CWOE,49.12,-110.47,CA,7
CXOY,51.35,-110.35,CA,8
CYPE,56.22,-117.45,CA,6
CXPA,55.62,-118.3,CA,8
CZPC,49.52,-114.0,CA,7
CXPL,51.13,-111.7,CA,8
CXPV,58.45,-111.67,CA,7
CZPS,52.43,-113.6,CA,8
CWOU,54.77,-110.07,CA,7
CWIQ,54.75,-110.03,CA,7
CPRY,49.48,-112.68,CA,8
CYQF,52.17,-113.9,CA,6
CXRL,54.5,-111.7,CA,8
CWRM,52.42,-114.92,CA,7
CPRO,50.83,-112.05,CA,8
CXSC,50.3,-110.08,CA,8
CPSV,49.92,-110.92,CA,8
CYZH,55.28,-114.77,CA,6
CXSL,54.28,-112.5,CA,8
CXSR,55.7,-119.23,CA,7
CXAK,52.35,-112.6,CA,8
CXSP,54.02,-111.27,CA,8
CPST,51.03,-113.28,CA,8
CYSD,50.27,-111.18,CA,7
CWAV,51.77,-114.67,CA,7
CWHI,51.7,-113.22,CA,7
CWQA,49.58,-114.42,CA,8
CXTH,53.63,-111.68,CA,8
CXVW,55.1,-117.2,CA,8
CWVI,53.52,-112.1,CA,7
CXVM,53.35,-110.88,CA,8
CWGM,49.13,-113.8,CA,7
CXZU,54.15,-115.78,CA,7
CYZU,54.15,-115.78,CA,7
CXWM,49.5,-112.12,CA,8
CWYL,51.45,-116.33,CA,7
CYXX,49.03,-122.38,CA,6
CWCZ,51.6,-127.87,CA,7
CWZA,49.25,-121.77,CA,7
CWAN,48.92,-125.53,CA,7
CWGB,49.35,-124.13,CA,7
CBBC,52.18,-128.15,CA,6
CYBD,52.38,-126.58,CA,7
CWBG,51.25,-123.07,CA,7
CYIN,51.27,-121.68,CA,7
CYCP,52.13,-119.28,CA,7
CWSV,52.1,-119.28,CA,7
CWZM,52.65,-128.52,CA,7
CWVB,53.5,-130.63,CA,7
CWWL,53.5,-130.63,CA,7
CWPZ,54.38,-125.97,CA,7
CYBL,49.95,-125.27,CA,6
CWAD,50.0,-125.2,CA,7
CWES,50.77,-128.42,CA,7
CWZV,51.93,-131.02,CA,7
CYCG,49.28,-117.63,CA,6
CWME,52.18,-127.47,CA,7
CWFM,50.33,-125.45,CA,7
CYCQ,55.7,-121.62,CA,7
CWCL,51.13,-121.5,CA,7
CYQQ,49.72,-124.9,CA,6
CYXC,49.6,-115.78,CA,6
CWJR,49.03,-116.5,CA,7
CWZL,53.03,-131.6,CA,7
CYDQ,55.75,-120.18,CA,7
CWKX,58.43,-130.02,CA,7
CWDL,58.43,-130.02,CA,7
CYDL,58.42,-130.02,CA,6
CWDR,48.42,-123.23,CA,7
CWAU,52.18,-128.12,CA,7
CWEM,51.25,-127.83,CA,7
CWEL,49.22,-123.8,CA,7
CWPF,48.43,-123.43,CA,7
CWEB,49.38,-126.55,CA,7
CXFA,50.45,-126.0,CA,8
CYYE,58.83,-122.58,CA,5
CYXJ,56.25,-120.73,CA,6
CYGE,51.3,-116.98,CA,7
CWNJ,54.57,-130.7,CA,7
CWEK,54.58,-130.7,CA,7
CWXM,50.38,-125.87,CA,7
CWLP,50.93,-127.63,CA,7
CWXH,50.63,-128.13,CA,7
CWHL,54.17,-130.35,CA,7
CYHE,49.37,-121.5,CA,7
CWKV,49.27,-121.22,CA,7
CWFR,52.27,-121.03,CA,7
CWZK,52.53,-131.55,CA,8
CWIO,56.72,-131.67,CA,7
CWJG,52.27,-128.42,CA,7
CYKA,50.7,-120.45,CA,6
CZKA,50.7,-120.43,CA,8
CYLW,49.95,-119.37,CA,1
CWZO,48.57,-123.25,CA,7
CWQS,53.32,-132.77,CA,7
CWJU,54.25,-133.07,CA,7
CWLA,54.25,-133.07,CA,7
CWLC,54.3,-130.62,CA,7
CWLY,50.22,-121.58,CA,7
CYZY,55.3,-123.13,CA,6
CWKH,48.57,-123.55,CA,7
CZMT,54.03,-132.13,CA,6
CWMS,52.27,-128.72,CA,7
CWMR,49.47,-123.92,CA,7
CWWQ,58.93,-125.77,CA,7
CWNP,50.27,-117.82,CA,7
CYCD,49.05,-123.87,CA,6
CWNX,53.67,-124.82,CA,7
CWNM,49.5,-117.3,CA,7
CWAC,48.67,-124.83,CA,7
CWCV,49.6,-126.62,CA,7
CWYY,49.03,-119.43,CA,7
CYYF,49.47,-119.6,CA,6
CWPI,50.98,-127.73,CA,7
CWMM,49.22,-122.68,CA,7
CWQC,49.32,-124.93,CA,7
CYZT,50.68,-127.37,CA,0
CYPW,49.83,-124.5,CA,7
CYXS,53.88,-122.68,CA,0
CYPR,54.28,-130.45,CA,6
CWPR,49.47,-120.52,CA,7
CYDC,49.47,-120.52,CA,6
CWPU,52.12,-124.12,CA,7
CWIF,50.43,-128.03,CA,7
CYQZ,53.02,-122.52,CA,6
CWQK,48.3,-123.53,CA,7
CYRV,50.97,-118.17,CA,7
CWRO,54.17,-131.67,CA,7
CWSL,50.7,-119.28,CA,7
CWVF,49.1,-123.3,CA,7
CYZP,53.25,-131.82,CA,6
CWFG,50.82,-128.9,CA,7
CWEZ,48.78,-123.05,CA,7
CWZD,52.45,-131.23,CA,8
CWSP,48.38,-123.92,CA,7
CWKS,57.25,-122.72,CA,7
CWGT,49.48,-124.43,CA,7
CYYD,54.82,-127.18,CA,6
CWRU,50.12,-127.93,CA,7
CWGW,49.75,-114.9,CA,7
CWSW,49.83,-114.87,CA,7
CWSK,49.78,-123.17,CA,7
CYSE,49.78,-123.17,CA,7
CZST,55.93,-129.98,CA,7
CWUS,49.57,-119.65,CA,7
CXTL,51.67,-124.4,CA,8
CYXT,54.47,-128.57,CA,6
CWTH,58.65,-124.23,CA,7
CYAZ,49.08,-125.77,CA,6
CWTI,54.3,-130.88,CA,7
CWHC,49.28,-123.12,CA,7
CYVR,49.17,-123.17,CA,6
CWJV,50.22,-119.18,CA,7
CWVV,48.52,-123.47,CA,7
CWLM,48.42,-123.32,CA,7
CYWH,48.42,-123.38,CA,7
CYYJ,48.63,-123.42,CA,6
CWYJ,48.45,-123.3,CA,7
CWAE,50.13,-122.95,CA,7
CWWK,49.02,-122.78,CA,7
CYWL,52.18,-122.07,CA,6
CWWA,49.35,-123.18,CA,7
CWRE,50.8,-96.95,CA,8
CWCF,52.35,-97.03,CA,7
CYBV,52.35,-97.03,CA,7
CYBR,49.92,-99.95,CA,6
CWNK,49.5,-98.03,CA,7
CYYQ,58.75,-94.07,CA,5
CYDN,51.1,-100.05,CA,6
CXDW,49.4,-98.32,CA,7
CZUG,50.18,-98.38,CA,8
CWEX,49.0,-97.23,CA,8
CWSZ,51.07,-97.55,CA,7
CYFO,54.67,-101.67,CA,7
CWWS,52.82,-97.62,CA,7
CWGX,56.35,-94.7,CA,7
CYGX,56.35,-94.7,CA,6
CYGM,50.62,-97.02,CA,7
CXGH,50.63,-97.0,CA,7
CWJD,53.18,-99.27,CA,7
CWGN,49.02,-97.57,CA,7
CWHH,53.03,-100.93,CA,7
CYIV,53.85,-94.65,CA,6
CZKD,56.03,-96.52,CA,8
CYYL,56.87,-101.07,CA,6
CWEI,49.28,-100.98,CA,7
CXMD,49.18,-98.08,CA,7
CYNE,53.97,-97.83,CA,8
CWPO,49.2,-98.9,CA,7
CYPG,49.9,-98.28,CA,6
CWLO,49.77,-99.62,CA,7
CWEQ,52.12,-101.22,CA,7
CXBQ,58.7,-98.5,CA,8
CYBQ,58.7,-98.5,CA,8
CYQD,53.97,-101.08,CA,5
CYTH,55.8,-97.83,CA,6
CWII,50.7,-96.57,CA,7
CXWN,49.88,-97.13,CA,7
CYWG,49.9,-97.23,CA,0
CZBF,47.62,-65.75,CA,6
    ,47.98,-66.33,CA,7
CZCR,47.98,-66.33,CA,7
CERM,47.42,-68.32,CA,7
CYFC,45.87,-66.53,CA,6
CYCX,45.83,-66.45,CA,6
CXGM,44.72,-66.8,CA,8
CACQ,47.02,-65.47,CA,8
CWMI,48.02,-64.5,CA,7
CYQM,46.12,-64.67,CA,6
CWPE,45.07,-66.47,CA,7
CWPJ,47.07,-64.78,CA,7
CYSJ,45.32,-65.88,CA,6
CYSL,47.15,-67.83,CA,6
CWIY,47.15,-67.82,CA,7
CWSS,45.2,-67.25,CA,7
CWAR,47.28,-54.0,CA,7
CWDI,48.97,-56.07,CA,7
CWVA,48.67,-53.12,CA,7
CWBF,47.62,-57.63,CA,7
CWKW,59.98,-64.17,CA,7
CWYK,57.13,-61.47,CA,7
CWRA,46.65,-53.07,CA,7
CWCA,53.67,-57.03,CA,7
CYCA,53.68,-57.03,CA,6
CZUM,53.55,-64.1,CA,6
CWDH,50.22,-57.57,CA,7
CYDF,49.22,-57.4,CA,6
CWDA,50.72,-56.12,CA,7
CWXI,51.02,-57.1,CA,7
CYQX,48.95,-54.58,CA,6
CYYR,53.32,-60.42,CA,5
CWVW,48.17,-52.93,CA,8
CWHO,55.45,-60.22,CA,7
CWAG,49.92,-55.67,CA,8
CWWU,47.52,-52.98,CA,8
CYFT,55.07,-59.18,CA,7
CYMH,52.3,-55.82,CA,6
CYDP,56.53,-61.68,CA,6
CWZB,47.57,-59.17,CA,7
CXRH,49.57,-57.88,CA,7
CWZZ,58.47,-62.65,CA,7
CWZN,47.37,-55.8,CA,7
CYAY,51.38,-56.07,CA,6
CWAX,51.38,-56.08,CA,7
CWDW,51.38,-56.1,CA,7
CYJT,48.55,-58.57,CA,5
CYYT,47.62,-52.73,CA,5
CXSW,47.52,-52.78,CA,7
LFVP,46.77,-56.18,FR,8
CXTP,48.55,-53.97,CA,7
CWTU,54.72,-58.35,CA,7
CWDO,49.68,-54.78,CA,7
CYWK,52.92,-66.87,CA,6
CXWR,47.72,-59.32,CA,8
CWAH,45.85,-64.27,CA,7
CWBV,44.82,-62.33,CA,7
CWVU,44.28,-66.33,CA,7
CWGU,45.87,-61.9,CA,7
CWBK,45.77,-62.67,CA,7
CXCH,46.63,-60.95,CA,7
CZDB,45.42,-63.47,CA,8
CYID,44.53,-65.77,CA,7
CWRW,45.72,-60.22,CA,7
CWZQ,46.53,-61.05,CA,7
CYZX,44.98,-64.92,CA,6
CYHZ,44.87,-63.5,CA,0
CWRN,45.35,-60.98,CA,7
CXIB,46.67,-60.4,CA,8
CWKG,44.43,-65.2,CA,7
CXKT,45.07,-64.48,CA,7
CXLB,44.37,-64.3,CA,8
CXMY,44.98,-62.48,CA,7
CXMI,44.6,-63.53,CA,7
CXNP,45.75,-64.23,CA,8
CXNM,46.82,-60.67,CA,7
CYPD,45.67,-61.37,CA,7
CWXO,43.87,-60.53,CA,7
CYSA,43.92,-60.0,CA,6
CWSA,43.93,-60.0,CA,5
CYAW,44.63,-63.5,CA,6
CWEF,47.22,-60.13,CA,7
CYQY,46.17,-60.03,CA,6
CXTD,45.62,-61.68,CA,8
CYTN,45.62,-62.62,CA,7
CWUR,45.37,-63.27,CA,7
CWWE,43.98,-64.67,CA,7
CYQI,43.83,-66.08,CA,5
CYKD,68.22,-135.0,CA,7
CZCP,70.17,-124.68,CA,7
CYVL,67.02,-126.13,CA,7
CXDK,61.27,-124.47,CA,8
CXDE,65.22,-123.43,CA,7
CYOA,64.7,-110.62,CA,6
CYWJ,65.22,-123.43,CA,7
CYGH,66.23,-128.63,CA,7
CYJF,60.23,-123.47,CA,7
CZFM,67.4,-134.87,CA,6
CZFN,64.92,-125.57,CA,7
CWID,61.32,-117.6,CA,7
CYFR,61.17,-113.68,CA,7
CYFS,61.75,-121.22,CA,6
CXFS,61.75,-121.23,CA,8
CZFS,61.77,-121.23,CA,8
CYSM,60.03,-111.92,CA,5
CZSM,60.03,-111.93,CA,8
CNGH,70.63,-100.27,CA,8
CWQY,63.6,-105.13,CA,8
CYHY,60.83,-115.77,CA,6
CZHY,60.83,-115.78,CA,8
CXHI,70.77,-117.8,CA,8
CYHI,70.77,-117.78,CA,6
CWIE,64.38,-115.02,CA,7
CYEV,68.32,-133.5,CA,5
CZEV,68.32,-133.48,CA,8
CXJM,61.35,-120.78,CA,8
CWKP,69.67,-121.67,CA,8
CWMT,63.13,-117.25,CA,8
CXLL,61.12,-122.85,CA,7
CWLI,69.6,-130.9,CA,7
CXLC,63.6,-113.85,CA,7
CYLK,62.42,-110.67,CA,7
CXLU,62.42,-110.67,CA,7
CWMD,76.22,-119.32,CA,7
CYMD,76.22,-119.32,CA,7
CYVQ,65.27,-126.78,CA,5
CYPC,69.37,-124.07,CA,6
CWND,69.63,-135.43,CA,8
CXQA,68.25,-122.1,CA,7
CWYH,64.12,-117.37,CA,7
CYRA,64.12,-117.32,CA,7
CWTD,65.1,-102.43,CA,8
CYSY,72.0,-125.23,CA,6
CXTV,68.75,-133.5,CA,7
CYUB,69.43,-133.02,CA,6
CXTN,69.2,-122.35,CA,7
CYWE,64.18,-114.08,CA,7
CYWY,63.22,-123.43,CA,7
CYZF,62.47,-114.45,CA,6
CXYH,61.25,-123.75,CA,8
CYLT,82.52,-62.32,CA,6
CWLT,82.5,-62.32,CA,5
CZLT,82.5,-62.33,CA,8
CXAT,73.0,-85.03,CA,8
CYAB,73.0,-85.02,CA,8
CYEK,61.1,-94.07,CA,6
CXAR,61.1,-94.07,CA,8
CYBK,64.3,-96.07,CA,5
CXBL,64.32,-96.0,CA,8
CWOB,63.33,-64.15,CA,7
CWVD,67.53,-63.78,CA,8
CWBR,66.03,-91.83,CA,8
CYCB,69.1,-105.12,CA,5
CXCM,69.1,-105.13,CA,8
CYTE,64.22,-76.52,CA,6
CWFD,66.58,-61.58,CA,7
CWUP,68.47,-66.83,CA,7
CWYM,64.95,-63.57,CA,7
CWPX,69.03,-107.82,CA,7
CYCS,63.35,-90.72,CA,7
CYCO,67.82,-115.15,CA,6
CYZS,64.2,-83.35,CA,5
CWXR,69.27,-119.22,CA,7
CYCY,70.48,-68.52,CA,6
CWUW,68.62,-71.12,CA,7
CWJC,61.13,-100.9,CA,7
CWEU,80.0,-85.93,CA,5
CYEU,80.0,-85.82,CA,6
CYFB,63.75,-68.55,CA,5
CYHK,68.62,-95.85,CA,6
CZHK,68.63,-95.85,CA,8
CWGZ,76.42,-82.9,CA,7
CYUX,68.77,-81.22,CA,5
CXUX,68.78,-81.25,CA,8
CWIL,68.32,-100.07,CA,7
CYGT,69.37,-81.82,CA,7
    ,63.75,-68.55,CA,8
CWIC,78.78,-103.55,CA,7
CYUJ,68.5,-113.22,CA,7
CYLC,62.85,-69.87,CA,7
CWLX,68.9,-75.15,CA,7
CYWO,65.77,-111.25,CA,6
CWIJ,65.77,-111.23,CA,8
CYSR,72.97,-84.62,CA,6
CYXP,66.15,-65.72,CA,7
CWRF,69.43,-89.72,CA,7
CYBB,68.53,-89.78,CA,6
CYIO,72.68,-77.97,CA,6
CYVM,67.55,-64.02,CA,6
CZRP,75.37,-105.72,CA,8
CYRT,62.82,-92.12,CA,6
CYUT,66.52,-86.22,CA,6
CYRB,74.72,-94.97,CA,5
CXRB,74.72,-94.98,CA,8
CWRH,61.58,-64.65,CA,7
CWRX,69.07,-79.07,CA,7
CYSK,56.53,-79.25,CA,7
CYUS,68.78,-93.42,CA,7
CYYH,69.53,-93.57,CA,6
CXSE,73.77,-105.28,CA,8
CXWB,65.88,-89.45,CA,8
CYXN,62.23,-92.58,CA,7
CTAL,45.32,-74.62,CA,8
CTAE,45.55,-74.88,CA,8
CTNK,45.53,-78.27,CA,8
CYYW,50.3,-88.9,CA,7
CWCH,48.75,-91.62,CA,7
CYAT,52.93,-82.43,CA,7
CWRK,45.07,-77.87,CA,7
CWCU,44.37,-79.77,CA,7
CXBI,44.48,-79.55,CA,8
CWPB,44.85,-79.87,CA,7
CWDD,42.28,-82.7,CA,7
CYTL,53.82,-89.88,CA,6
CYBN,44.27,-79.92,CA,6
CWBI,45.8,-80.53,CA,7
CWWB,43.3,-79.78,CA,7
CXCA,49.15,-88.35,CA,7
CWCI,47.33,-85.82,CA,7
CYLD,47.82,-83.35,CA,6
CYCK,42.3,-82.08,CA,7
CWNC,43.95,-78.17,CA,7
CWCO,44.5,-80.22,CA,7
CTCW,45.03,-74.68,CA,8
CWWX,45.32,-81.73,CA,7
CXCY,45.23,-81.53,CA,8
CXDI,42.87,-80.55,CA,7
CYHD,49.82,-92.75,CA,6
CXDR,49.85,-92.8,CA,8
CXEA,50.63,-93.22,CA,7
CYXR,47.7,-79.85,CA,6
CZXR,47.7,-79.83,CA,8
CXET,44.23,-79.78,CA,7
CWET,44.23,-79.78,CA,7
CYEL,46.35,-82.57,CA,6
CZEL,43.65,-80.42,CA,8
CWAJ,42.25,-81.9,CA,7
CXFT,45.03,-76.1,CA,8
CYER,56.02,-87.68,CA,8
CYGQ,49.77,-86.92,CA,6
CWGD,43.77,-81.72,CA,7
CYZE,45.88,-82.57,CA,6
CWNL,45.63,-82.93,CA,7
CWGH,44.42,-75.85,CA,7
CYHM,43.17,-79.93,CA,6
CXHM,43.28,-79.9,CA,7
CXHA,42.03,-82.9,CA,8
CYYU,49.42,-82.47,CA,6
CXKA,49.4,-82.45,CA,8
CWKK,49.72,-88.33,CA,8
CXKE,45.0,-75.63,CA,8
CYQK,49.78,-94.37,CA,6
CWBE,45.98,-81.48,CA,7
CYGK,44.22,-76.58,CA,6
CXKI,48.13,-80.0,CA,8
CWGL,44.53,-79.22,CA,7
CWLF,52.22,-87.87,CA,7
CYLF,52.23,-87.88,CA,7
CYLH,52.2,-87.93,CA,7
CYXU,43.03,-81.15,CA,6
CWSN,43.03,-81.15,CA,6
CWPS,42.53,-80.03,CA,7
CYSP,48.75,-86.35,CA,8
CZGJ,47.25,-84.6,CA,8
CTCK,45.25,-74.97,CA,8
CWZC,51.28,-80.6,CA,8
CXZC,51.3,-80.62,CA,8
CYMO,51.28,-80.62,CA,5
CWLS,43.97,-80.75,CA,7
CYQA,44.97,-79.3,CA,6
CZMD,53.43,-91.77,CA,8
CWNZ,49.75,-84.17,CA,7
CXQT,48.43,-89.22,CA,8
CYYB,46.35,-79.42,CA,6
CXTI,49.28,-81.78,CA,8
CYKP,51.67,-85.9,CA,7
CWDF,44.72,-81.27,CA,7
CYOO,43.92,-78.9,CA,8
CXOA,45.38,-75.72,CA,8
CYOW,45.32,-75.67,CA,2
CXPC,45.35,-80.05,CA,8
CYPO,54.98,-85.43,CA,8
CYWA,45.95,-77.32,CA,6
CYPQ,44.22,-78.37,CA,6
CYPL,51.43,-90.22,CA,5
CWQP,43.83,-77.15,CA,7
CWPC,42.87,-79.25,CA,7
CWWZ,43.25,-79.22,CA,7
CWCJ,48.6,-86.28,CA,7
CTRA,49.67,-93.73,CA,7
CYTA,49.67,-93.73,CA,6
